Time,Tariff Rate (₹/kWh),TOU Rate Category
2024-07-05 06:37:00,3.0,Low
2024-07-05 06:39:00,3.0,Low
2024-07-05 06:41:00,3.0,Low
2024-07-05 06:43:00,3.0,Low
2024-07-05 06:45:00,3.0,Low
2024-07-05 06:47:00,3.0,Low
2024-07-05 06:49:00,3.0,Low
2024-07-05 06:54:00,3.0,Low
2024-07-05 06:56:00,3.0,Low
2024-07-05 06:59:00,3.0,Low
2024-07-05 07:01:00,5.0,Moderate
2024-07-05 07:03:00,5.0,Moderate
2024-07-05 07:06:00,5.0,Moderate
2024-07-05 07:09:00,5.0,Moderate
2024-07-05 07:12:00,5.0,Moderate
2024-07-05 07:18:00,5.0,Moderate
2024-07-05 07:22:00,5.0,Moderate
2024-07-05 07:24:00,5.0,Moderate
2024-07-05 07:26:00,5.0,Moderate
2024-07-05 07:32:00,5.0,Moderate
2024-07-05 07:35:00,5.0,Moderate
2024-07-05 07:38:00,5.0,Moderate
2024-07-05 07:40:00,5.0,Moderate
2024-07-05 07:46:00,5.0,Moderate
2024-07-05 07:51:00,5.0,Moderate
2024-07-05 07:56:00,5.0,Moderate
2024-07-05 08:01:00,5.0,Moderate
2024-07-05 08:06:00,5.0,Moderate
2024-07-05 08:11:00,5.0,Moderate
2024-07-05 08:17:00,5.0,Moderate
2024-07-05 08:22:00,5.0,Moderate
2024-07-05 08:28:00,5.0,Moderate
2024-07-05 08:34:00,5.0,Moderate
2024-07-05 08:39:00,5.0,Moderate
2024-07-05 08:44:00,5.0,Moderate
2024-07-05 08:50:00,5.0,Moderate
2024-07-05 08:55:00,5.0,Moderate
2024-07-05 08:59:00,5.0,Moderate
2024-07-05 09:04:00,5.0,Moderate
2024-07-05 09:10:00,5.0,Moderate
2024-07-05 09:15:00,5.0,Moderate
2024-07-05 09:20:00,5.0,Moderate
2024-07-05 09:27:00,5.0,Moderate
2024-07-05 09:32:00,5.0,Moderate
2024-07-05 09:37:00,5.0,Moderate
2024-07-05 09:42:00,5.0,Moderate
2024-07-05 09:48:00,5.0,Moderate
2024-07-05 09:52:00,5.0,Moderate
2024-07-05 09:58:00,5.0,Moderate
2024-07-05 10:03:00,5.0,Moderate
2024-07-05 10:08:00,5.0,Moderate
2024-07-05 10:14:00,5.0,Moderate
2024-07-05 10:20:00,5.0,Moderate
2024-07-05 10:25:00,5.0,Moderate
2024-07-05 10:30:00,5.0,Moderate
2024-07-05 10:35:00,5.0,Moderate
2024-07-05 10:40:00,5.0,Moderate
2024-07-05 10:45:00,5.0,Moderate
2024-07-05 10:50:00,5.0,Moderate
2024-07-05 10:55:00,5.0,Moderate
2024-07-05 11:00:00,5.0,Moderate
2024-07-05 11:06:00,5.0,Moderate
2024-07-05 11:11:00,5.0,Moderate
2024-07-05 11:16:00,5.0,Moderate
2024-07-05 11:22:00,5.0,Moderate
2024-07-05 11:24:00,5.0,Moderate
2024-07-05 11:24:00,5.0,Moderate
2024-07-05 11:25:00,5.0,Moderate
2024-07-05 11:26:00,5.0,Moderate
2024-07-05 11:26:00,5.0,Moderate
2024-07-05 11:26:00,5.0,Moderate
2024-07-05 11:27:00,5.0,Moderate
2024-07-05 11:32:00,5.0,Moderate
2024-07-05 11:38:00,5.0,Moderate
2024-07-05 11:43:00,5.0,Moderate
2024-07-05 11:49:00,5.0,Moderate
2024-07-05 11:53:00,5.0,Moderate
2024-07-05 11:55:00,5.0,Moderate
2024-07-05 11:57:00,5.0,Moderate
2024-07-05 12:00:00,5.0,Moderate
2024-07-05 12:04:00,5.0,Moderate
2024-07-05 12:06:00,5.0,Moderate
2024-07-05 12:10:00,5.0,Moderate
2024-07-05 12:12:00,5.0,Moderate
2024-07-05 12:15:00,5.0,Moderate
2024-07-05 12:16:00,5.0,Moderate
2024-07-05 12:18:00,5.0,Moderate
2024-07-05 12:20:00,5.0,Moderate
2024-07-05 12:22:00,5.0,Moderate
2024-07-05 12:25:00,5.0,Moderate
2024-07-05 12:28:00,5.0,Moderate
2024-07-05 12:31:00,5.0,Moderate
2024-07-05 12:34:00,5.0,Moderate
2024-07-05 12:37:00,5.0,Moderate
2024-07-05 12:39:00,5.0,Moderate
2024-07-05 12:41:00,5.0,Moderate
2024-07-05 12:43:00,5.0,Moderate
2024-07-05 12:46:00,5.0,Moderate
2024-07-05 12:48:00,5.0,Moderate
2024-07-05 12:53:00,5.0,Moderate
2024-07-05 12:58:00,5.0,Moderate
2024-07-05 13:04:00,5.0,Moderate
2024-07-05 13:08:00,5.0,Moderate
2024-07-05 13:13:00,5.0,Moderate
2024-07-05 13:19:00,5.0,Moderate
2024-07-05 13:25:00,5.0,Moderate
2024-07-05 13:30:00,5.0,Moderate
2024-07-05 13:36:00,5.0,Moderate
2024-07-05 13:40:00,5.0,Moderate
2024-07-05 13:46:00,5.0,Moderate
2024-07-05 13:50:00,5.0,Moderate
2024-07-05 13:51:00,5.0,Moderate
2024-07-05 13:55:00,5.0,Moderate
2024-07-05 13:56:00,5.0,Moderate
2024-07-05 14:00:00,5.0,Moderate
2024-07-05 14:06:00,5.0,Moderate
2024-07-05 14:11:00,5.0,Moderate
2024-07-05 14:16:00,5.0,Moderate
2024-07-05 14:22:00,5.0,Moderate
2024-07-05 14:27:00,5.0,Moderate
2024-07-05 14:33:00,5.0,Moderate
2024-07-05 14:38:00,5.0,Moderate
2024-07-05 14:41:00,5.0,Moderate
2024-07-05 14:43:00,5.0,Moderate
2024-07-05 14:48:00,5.0,Moderate
2024-07-05 14:53:00,5.0,Moderate
2024-07-05 14:58:00,5.0,Moderate
2024-07-05 15:04:00,5.0,Moderate
2024-07-05 15:07:00,5.0,Moderate
2024-07-05 15:10:00,5.0,Moderate
2024-07-05 15:12:00,5.0,Moderate
2024-07-05 15:14:00,5.0,Moderate
2024-07-05 15:17:00,5.0,Moderate
2024-07-05 15:20:00,5.0,Moderate
2024-07-05 15:23:00,5.0,Moderate
2024-07-05 15:27:00,5.0,Moderate
2024-07-05 15:28:00,5.0,Moderate
2024-07-05 15:31:00,5.0,Moderate
2024-07-05 15:33:00,5.0,Moderate
2024-07-05 15:36:00,5.0,Moderate
2024-07-05 15:40:00,5.0,Moderate
2024-07-05 15:42:00,5.0,Moderate
2024-07-05 15:45:00,5.0,Moderate
2024-07-05 15:47:00,5.0,Moderate
2024-07-05 15:48:00,5.0,Moderate
2024-07-05 15:50:00,5.0,Moderate
2024-07-05 15:53:00,5.0,Moderate
2024-07-05 15:54:00,5.0,Moderate
2024-07-05 15:57:00,5.0,Moderate
2024-07-05 16:00:00,5.0,Moderate
2024-07-05 16:03:00,5.0,Moderate
2024-07-05 16:05:00,5.0,Moderate
2024-07-05 16:07:00,5.0,Moderate
2024-07-05 16:09:00,5.0,Moderate
2024-07-05 16:12:00,5.0,Moderate
2024-07-05 16:13:00,5.0,Moderate
2024-07-05 16:13:00,5.0,Moderate
2024-07-05 16:16:00,5.0,Moderate
2024-07-05 16:20:00,5.0,Moderate
2024-07-05 16:21:00,5.0,Moderate
2024-07-05 16:22:00,5.0,Moderate
2024-07-05 16:23:00,5.0,Moderate
2024-07-05 16:24:00,5.0,Moderate
2024-07-05 16:27:00,5.0,Moderate
2024-07-05 16:28:00,5.0,Moderate
2024-07-05 16:28:00,5.0,Moderate
2024-07-05 16:30:00,5.0,Moderate
2024-07-05 16:31:00,5.0,Moderate
2024-07-05 16:34:00,5.0,Moderate
2024-07-05 16:34:00,5.0,Moderate
2024-07-05 16:35:00,5.0,Moderate
2024-07-05 16:37:00,5.0,Moderate
2024-07-05 16:38:00,5.0,Moderate
2024-07-05 16:40:00,5.0,Moderate
2024-07-05 16:41:00,5.0,Moderate
2024-07-05 16:42:00,5.0,Moderate
2024-07-05 16:43:00,5.0,Moderate
2024-07-05 16:44:00,5.0,Moderate
2024-07-05 16:47:00,5.0,Moderate
2024-07-05 16:50:00,5.0,Moderate
2024-07-05 16:51:00,5.0,Moderate
2024-07-05 16:52:00,5.0,Moderate
2024-07-05 16:53:00,5.0,Moderate
2024-07-05 16:54:00,5.0,Moderate
2024-07-05 16:57:00,5.0,Moderate
2024-07-05 16:57:00,5.0,Moderate
2024-07-05 16:58:00,5.0,Moderate
2024-07-05 17:00:00,5.0,Moderate
2024-07-05 17:03:00,5.0,Moderate
2024-07-05 17:05:00,5.0,Moderate
2024-07-05 17:07:00,5.0,Moderate
2024-07-05 17:10:00,5.0,Moderate
2024-07-05 17:12:00,5.0,Moderate
2024-07-05 17:13:00,5.0,Moderate
2024-07-05 17:15:00,5.0,Moderate
2024-07-05 17:16:00,5.0,Moderate
2024-07-05 17:17:00,5.0,Moderate
2024-07-05 17:20:00,5.0,Moderate
2024-07-05 17:22:00,5.0,Moderate
2024-07-05 17:24:00,5.0,Moderate
2024-07-05 17:26:00,5.0,Moderate
2024-07-05 17:27:00,5.0,Moderate
2024-07-05 17:32:00,5.0,Moderate
2024-07-05 17:37:00,5.0,Moderate
2024-07-05 17:40:00,5.0,Moderate
2024-07-05 17:43:00,5.0,Moderate
2024-07-05 17:47:00,5.0,Moderate
2024-07-05 17:48:00,5.0,Moderate
2024-07-05 17:53:00,5.0,Moderate
2024-07-05 17:58:00,5.0,Moderate
2024-07-05 17:58:00,5.0,Moderate
2024-07-05 17:59:00,5.0,Moderate
2024-07-05 18:01:00,5.0,Moderate
2024-07-05 18:02:00,5.0,Moderate
2024-07-05 18:05:00,5.0,Moderate
2024-07-05 18:09:00,5.0,Moderate
2024-07-05 18:10:00,5.0,Moderate
2024-07-05 18:11:00,5.0,Moderate
2024-07-05 18:12:00,5.0,Moderate
2024-07-05 18:15:00,5.0,Moderate
2024-07-05 18:15:00,5.0,Moderate
2024-07-05 18:21:00,5.0,Moderate
2024-07-05 18:27:00,5.0,Moderate
2024-07-05 18:30:00,5.0,Moderate
2024-07-05 18:31:00,5.0,Moderate
2024-07-05 18:33:00,5.0,Moderate
2024-07-05 18:38:00,5.0,Moderate
2024-07-05 18:43:00,5.0,Moderate
2024-07-05 18:48:00,5.0,Moderate
2024-07-05 18:54:00,5.0,Moderate
2024-07-05 18:59:00,5.0,Moderate
2024-07-05 19:04:00,8.0,High
2024-07-05 19:09:00,8.0,High
2024-07-05 19:15:00,8.0,High
2024-07-05 19:19:00,8.0,High
2024-07-05 19:26:00,8.0,High
2024-07-05 19:31:00,8.0,High
2024-07-05 19:37:00,8.0,High
2024-07-05 19:42:00,8.0,High
2024-07-05 19:47:00,8.0,High
2024-07-05 19:52:00,8.0,High
2024-07-05 19:58:00,8.0,High
2024-07-05 20:03:00,8.0,High
2024-07-05 20:08:00,8.0,High
2024-07-05 20:13:00,8.0,High
2024-07-05 20:18:00,8.0,High
2024-07-05 20:25:00,8.0,High
2024-07-05 20:30:00,8.0,High
2024-07-05 20:35:00,8.0,High
2024-07-05 20:40:00,8.0,High
2024-07-05 20:46:00,8.0,High
2024-07-05 20:51:00,8.0,High
2024-07-05 20:56:00,8.0,High
2024-07-05 21:01:00,8.0,High
2024-07-05 21:06:00,8.0,High
2024-07-05 21:11:00,8.0,High
2024-07-05 21:18:00,8.0,High
2024-07-05 21:23:00,8.0,High
2024-07-05 21:28:00,8.0,High
2024-07-05 21:34:00,8.0,High
2024-07-05 21:39:00,8.0,High
2024-07-05 21:44:00,8.0,High
2024-07-05 21:49:00,8.0,High
2024-07-05 21:55:00,8.0,High
2024-07-05 22:00:00,8.0,High
2024-07-05 22:05:00,8.0,High
2024-07-05 22:10:00,8.0,High
2024-07-05 22:15:00,8.0,High
2024-07-05 22:20:00,8.0,High
2024-07-05 22:26:00,8.0,High
2024-07-05 22:32:00,8.0,High
2024-07-05 22:37:00,8.0,High
2024-07-05 22:42:00,8.0,High
2024-07-05 22:47:00,8.0,High
2024-07-05 22:53:00,8.0,High
2024-07-05 22:58:00,8.0,High
2024-07-05 23:03:00,8.0,High
2024-07-05 23:09:00,8.0,High
2024-07-05 23:14:00,8.0,High
2024-07-05 23:19:00,8.0,High
2024-07-05 23:25:00,8.0,High
2024-07-05 23:30:00,8.0,High
2024-07-05 23:36:00,8.0,High
2024-07-05 23:41:00,8.0,High
2024-07-05 23:46:00,8.0,High
2024-07-05 23:51:00,8.0,High
2024-07-05 23:56:00,8.0,High
2024-07-06 00:02:00,3.0,Low
2024-07-06 00:07:00,3.0,Low
2024-07-06 00:12:00,3.0,Low
2024-07-06 00:18:00,3.0,Low
2024-07-06 00:23:00,3.0,Low
2024-07-06 00:29:00,3.0,Low
2024-07-06 00:34:00,3.0,Low
2024-07-06 00:39:00,3.0,Low
2024-07-06 00:44:00,3.0,Low
2024-07-06 00:50:00,3.0,Low
2024-07-06 00:55:00,3.0,Low
2024-07-06 01:00:00,3.0,Low
2024-07-06 01:05:00,3.0,Low
2024-07-06 01:11:00,3.0,Low
2024-07-06 01:16:00,3.0,Low
2024-07-06 01:22:00,3.0,Low
2024-07-06 01:28:00,3.0,Low
2024-07-06 01:33:00,3.0,Low
2024-07-06 01:38:00,3.0,Low
2024-07-06 01:43:00,3.0,Low
2024-07-06 01:48:00,3.0,Low
2024-07-06 01:54:00,3.0,Low
2024-07-06 01:59:00,3.0,Low
2024-07-06 02:04:00,3.0,Low
2024-07-06 02:09:00,3.0,Low
2024-07-06 02:14:00,3.0,Low
2024-07-06 02:21:00,3.0,Low
2024-07-06 02:26:00,3.0,Low
2024-07-06 02:31:00,3.0,Low
2024-07-06 02:36:00,3.0,Low
2024-07-06 02:42:00,3.0,Low
2024-07-06 02:47:00,3.0,Low
2024-07-06 02:52:00,3.0,Low
2024-07-06 02:57:00,3.0,Low
2024-07-06 03:02:00,3.0,Low
2024-07-06 03:08:00,3.0,Low
2024-07-06 03:13:00,3.0,Low
2024-07-06 03:18:00,3.0,Low
2024-07-06 03:24:00,3.0,Low
2024-07-06 03:30:00,3.0,Low
2024-07-06 03:35:00,3.0,Low
2024-07-06 03:40:00,3.0,Low
2024-07-06 03:45:00,3.0,Low
2024-07-06 03:50:00,3.0,Low
2024-07-06 03:56:00,3.0,Low
2024-07-06 04:01:00,3.0,Low
2024-07-06 04:06:00,3.0,Low
2024-07-06 04:11:00,3.0,Low
2024-07-06 04:16:00,3.0,Low
2024-07-06 04:22:00,3.0,Low
2024-07-06 04:28:00,3.0,Low
2024-07-06 04:33:00,3.0,Low
2024-07-06 04:38:00,3.0,Low
2024-07-06 04:43:00,3.0,Low
2024-07-06 04:48:00,3.0,Low
2024-07-06 04:54:00,3.0,Low
2024-07-06 04:59:00,3.0,Low
2024-07-06 05:04:00,3.0,Low
2024-07-06 05:09:00,3.0,Low
2024-07-06 05:14:00,3.0,Low
2024-07-06 05:21:00,3.0,Low
2024-07-06 05:26:00,3.0,Low
2024-07-06 05:31:00,3.0,Low
2024-07-06 05:36:00,3.0,Low
2024-07-06 05:41:00,3.0,Low
2024-07-06 05:47:00,3.0,Low
2024-07-06 05:52:00,3.0,Low
2024-07-06 05:57:00,3.0,Low
2024-07-06 06:02:00,3.0,Low
2024-07-06 06:08:00,3.0,Low
2024-07-06 06:13:00,3.0,Low
2024-07-06 06:18:00,3.0,Low
2024-07-06 06:24:00,3.0,Low
2024-07-06 06:29:00,3.0,Low
2024-07-06 06:35:00,3.0,Low
2024-07-06 06:40:00,3.0,Low
2024-07-06 06:45:00,3.0,Low
2024-07-06 06:51:00,3.0,Low
2024-07-06 06:56:00,3.0,Low
2024-07-06 07:01:00,5.0,Moderate
2024-07-06 07:06:00,5.0,Moderate
2024-07-06 07:11:00,5.0,Moderate
2024-07-06 07:17:00,5.0,Moderate
2024-07-06 07:22:00,5.0,Moderate
2024-07-06 07:28:00,5.0,Moderate
2024-07-06 07:33:00,5.0,Moderate
2024-07-06 07:38:00,5.0,Moderate
2024-07-06 07:43:00,5.0,Moderate
2024-07-06 07:48:00,5.0,Moderate
2024-07-06 07:54:00,5.0,Moderate
2024-07-06 07:59:00,5.0,Moderate
2024-07-06 08:04:00,5.0,Moderate
2024-07-06 08:09:00,5.0,Moderate
2024-07-06 08:15:00,5.0,Moderate
2024-07-06 08:20:00,5.0,Moderate
2024-07-06 08:26:00,5.0,Moderate
2024-07-06 08:31:00,5.0,Moderate
2024-07-06 08:37:00,5.0,Moderate
2024-07-06 08:42:00,5.0,Moderate
2024-07-06 08:47:00,5.0,Moderate
2024-07-06 08:52:00,5.0,Moderate
2024-07-06 08:57:00,5.0,Moderate
2024-07-06 09:03:00,5.0,Moderate
2024-07-06 09:08:00,5.0,Moderate
2024-07-06 09:13:00,5.0,Moderate
2024-07-06 09:18:00,5.0,Moderate
2024-07-06 09:23:00,5.0,Moderate
2024-07-06 09:30:00,5.0,Moderate
2024-07-06 09:35:00,5.0,Moderate
2024-07-06 09:40:00,5.0,Moderate
2024-07-06 09:45:00,5.0,Moderate
2024-07-06 09:50:00,5.0,Moderate
2024-07-06 09:56:00,5.0,Moderate
2024-07-06 10:01:00,5.0,Moderate
2024-07-06 10:06:00,5.0,Moderate
2024-07-06 10:11:00,5.0,Moderate
2024-07-06 10:18:00,5.0,Moderate
2024-07-06 10:23:00,5.0,Moderate
2024-07-06 10:23:00,5.0,Moderate
2024-07-06 10:26:00,5.0,Moderate
2024-07-06 10:27:00,5.0,Moderate
2024-07-06 10:28:00,5.0,Moderate
2024-07-06 10:33:00,5.0,Moderate
2024-07-06 10:38:00,5.0,Moderate
2024-07-06 10:44:00,5.0,Moderate
2024-07-06 10:49:00,5.0,Moderate
2024-07-06 10:54:00,5.0,Moderate
2024-07-06 10:59:00,5.0,Moderate
2024-07-06 11:05:00,5.0,Moderate
2024-07-06 11:10:00,5.0,Moderate
2024-07-06 11:15:00,5.0,Moderate
2024-07-06 11:21:00,5.0,Moderate
2024-07-06 11:27:00,5.0,Moderate
2024-07-06 11:32:00,5.0,Moderate
2024-07-06 11:34:00,5.0,Moderate
2024-07-06 11:37:00,5.0,Moderate
2024-07-06 11:42:00,5.0,Moderate
2024-07-06 11:47:00,5.0,Moderate
2024-07-06 11:52:00,5.0,Moderate
2024-07-06 11:57:00,5.0,Moderate
2024-07-06 12:03:00,5.0,Moderate
2024-07-06 12:08:00,5.0,Moderate
2024-07-06 12:11:00,5.0,Moderate
2024-07-06 12:12:00,5.0,Moderate
2024-07-06 12:13:00,5.0,Moderate
2024-07-06 12:19:00,5.0,Moderate
2024-07-06 12:25:00,5.0,Moderate
2024-07-06 12:30:00,5.0,Moderate
2024-07-06 12:36:00,5.0,Moderate
2024-07-06 12:37:00,5.0,Moderate
2024-07-06 12:38:00,5.0,Moderate
2024-07-06 12:41:00,5.0,Moderate
2024-07-06 12:42:00,5.0,Moderate
2024-07-06 12:46:00,5.0,Moderate
2024-07-06 12:51:00,5.0,Moderate
2024-07-06 12:57:00,5.0,Moderate
2024-07-06 13:02:00,5.0,Moderate
2024-07-06 13:07:00,5.0,Moderate
2024-07-06 13:12:00,5.0,Moderate
2024-07-06 13:19:00,5.0,Moderate
2024-07-06 13:24:00,5.0,Moderate
2024-07-06 13:29:00,5.0,Moderate
2024-07-06 13:34:00,5.0,Moderate
2024-07-06 13:40:00,5.0,Moderate
2024-07-06 13:44:00,5.0,Moderate
2024-07-06 13:50:00,5.0,Moderate
2024-07-06 13:55:00,5.0,Moderate
2024-07-06 14:00:00,5.0,Moderate
2024-07-06 14:01:00,5.0,Moderate
2024-07-06 14:05:00,5.0,Moderate
2024-07-06 14:10:00,5.0,Moderate
2024-07-06 14:15:00,5.0,Moderate
2024-07-06 14:21:00,5.0,Moderate
2024-07-06 14:27:00,5.0,Moderate
2024-07-06 14:32:00,5.0,Moderate
2024-07-06 14:35:00,5.0,Moderate
2024-07-06 14:36:00,5.0,Moderate
2024-07-06 14:37:00,5.0,Moderate
2024-07-06 14:42:00,5.0,Moderate
2024-07-06 14:48:00,5.0,Moderate
2024-07-06 14:53:00,5.0,Moderate
2024-07-06 14:58:00,5.0,Moderate
2024-07-06 15:03:00,5.0,Moderate
2024-07-06 15:08:00,5.0,Moderate
2024-07-06 15:13:00,5.0,Moderate
2024-07-06 15:19:00,5.0,Moderate
2024-07-06 15:25:00,5.0,Moderate
2024-07-06 15:30:00,5.0,Moderate
2024-07-06 15:35:00,5.0,Moderate
2024-07-06 15:40:00,5.0,Moderate
2024-07-06 15:46:00,5.0,Moderate
2024-07-06 15:51:00,5.0,Moderate
2024-07-06 15:56:00,5.0,Moderate
2024-07-06 16:02:00,5.0,Moderate
2024-07-06 16:07:00,5.0,Moderate
2024-07-06 16:12:00,5.0,Moderate
2024-07-06 16:18:00,5.0,Moderate
2024-07-06 16:23:00,5.0,Moderate
2024-07-06 16:28:00,5.0,Moderate
2024-07-06 16:34:00,5.0,Moderate
2024-07-06 16:39:00,5.0,Moderate
2024-07-06 16:44:00,5.0,Moderate
2024-07-06 16:49:00,5.0,Moderate
2024-07-06 16:54:00,5.0,Moderate
2024-07-06 17:00:00,5.0,Moderate
2024-07-06 17:05:00,5.0,Moderate
2024-07-06 17:06:00,5.0,Moderate
2024-07-06 17:09:00,5.0,Moderate
2024-07-06 17:15:00,5.0,Moderate
2024-07-06 17:20:00,5.0,Moderate
2024-07-06 17:26:00,5.0,Moderate
2024-07-06 17:31:00,5.0,Moderate
2024-07-06 17:37:00,5.0,Moderate
2024-07-06 17:41:00,5.0,Moderate
2024-07-06 17:42:00,5.0,Moderate
2024-07-06 17:47:00,5.0,Moderate
2024-07-06 17:52:00,5.0,Moderate
2024-07-06 17:57:00,5.0,Moderate
2024-07-06 17:58:00,5.0,Moderate
2024-07-06 18:02:00,5.0,Moderate
2024-07-06 18:08:00,5.0,Moderate
2024-07-06 18:13:00,5.0,Moderate
2024-07-06 18:18:00,5.0,Moderate
2024-07-06 18:23:00,5.0,Moderate
2024-07-06 18:30:00,5.0,Moderate
2024-07-06 18:35:00,5.0,Moderate
2024-07-06 18:40:00,5.0,Moderate
2024-07-06 18:45:00,5.0,Moderate
2024-07-06 18:51:00,5.0,Moderate
2024-07-06 18:56:00,5.0,Moderate
2024-07-06 19:01:00,8.0,High
2024-07-06 19:06:00,8.0,High
2024-07-06 19:12:00,8.0,High
2024-07-06 19:16:00,8.0,High
2024-07-06 19:23:00,8.0,High
2024-07-06 19:28:00,8.0,High
2024-07-06 19:34:00,8.0,High
2024-07-06 19:39:00,8.0,High
2024-07-06 19:44:00,8.0,High
2024-07-06 19:49:00,8.0,High
2024-07-06 19:55:00,8.0,High
2024-07-06 20:00:00,8.0,High
2024-07-06 20:05:00,8.0,High
2024-07-06 20:10:00,8.0,High
2024-07-06 20:15:00,8.0,High
2024-07-06 20:22:00,8.0,High
2024-07-06 20:27:00,8.0,High
2024-07-06 20:32:00,8.0,High
2024-07-06 20:37:00,8.0,High
2024-07-06 20:43:00,8.0,High
2024-07-06 20:48:00,8.0,High
2024-07-06 20:53:00,8.0,High
2024-07-06 20:58:00,8.0,High
2024-07-06 21:04:00,8.0,High
2024-07-06 21:09:00,8.0,High
2024-07-06 21:14:00,8.0,High
2024-07-06 21:19:00,8.0,High
2024-07-06 21:25:00,8.0,High
2024-07-06 21:31:00,8.0,High
2024-07-06 21:36:00,8.0,High
2024-07-06 21:41:00,8.0,High
2024-07-06 21:46:00,8.0,High
2024-07-06 21:51:00,8.0,High
2024-07-06 21:56:00,8.0,High
2024-07-06 22:02:00,8.0,High
2024-07-06 22:07:00,8.0,High
2024-07-06 22:12:00,8.0,High
2024-07-06 22:17:00,8.0,High
2024-07-06 22:22:00,8.0,High
2024-07-06 22:29:00,8.0,High
2024-07-06 22:34:00,8.0,High
2024-07-06 22:39:00,8.0,High
2024-07-06 22:44:00,8.0,High
2024-07-06 22:49:00,8.0,High
2024-07-06 22:55:00,8.0,High
2024-07-06 23:00:00,8.0,High
2024-07-06 23:05:00,8.0,High
2024-07-06 23:10:00,8.0,High
2024-07-06 23:15:00,8.0,High
2024-07-06 23:22:00,8.0,High
2024-07-06 23:27:00,8.0,High
2024-07-06 23:32:00,8.0,High
2024-07-06 23:38:00,8.0,High
2024-07-06 23:43:00,8.0,High
2024-07-06 23:48:00,8.0,High
2024-07-06 23:53:00,8.0,High
2024-07-06 23:59:00,8.0,High
2024-07-07 00:04:00,3.0,Low
2024-07-07 00:09:00,3.0,Low
2024-07-07 00:14:00,3.0,Low
2024-07-07 00:19:00,3.0,Low
2024-07-07 00:25:00,3.0,Low
2024-07-07 00:31:00,3.0,Low
2024-07-07 00:36:00,3.0,Low
2024-07-07 00:41:00,3.0,Low
2024-07-07 00:46:00,3.0,Low
2024-07-07 00:52:00,3.0,Low
2024-07-07 00:57:00,3.0,Low
2024-07-07 01:02:00,3.0,Low
2024-07-07 01:07:00,3.0,Low
2024-07-07 01:13:00,3.0,Low
2024-07-07 01:19:00,3.0,Low
2024-07-07 01:24:00,3.0,Low
2024-07-07 01:29:00,3.0,Low
2024-07-07 01:35:00,3.0,Low
2024-07-07 01:40:00,3.0,Low
2024-07-07 01:45:00,3.0,Low
2024-07-07 01:50:00,3.0,Low
2024-07-07 01:56:00,3.0,Low
2024-07-07 02:01:00,3.0,Low
2024-07-07 02:06:00,3.0,Low
2024-07-07 02:11:00,3.0,Low
2024-07-07 02:16:00,3.0,Low
2024-07-07 02:22:00,3.0,Low
2024-07-07 02:28:00,3.0,Low
2024-07-07 02:33:00,3.0,Low
2024-07-07 02:38:00,3.0,Low
2024-07-07 02:44:00,3.0,Low
2024-07-07 02:49:00,3.0,Low
2024-07-07 02:54:00,3.0,Low
2024-07-07 02:59:00,3.0,Low
2024-07-07 03:05:00,3.0,Low
2024-07-07 03:10:00,3.0,Low
2024-07-07 03:15:00,3.0,Low
2024-07-07 03:20:00,3.0,Low
2024-07-07 03:26:00,3.0,Low
2024-07-07 03:32:00,3.0,Low
2024-07-07 03:37:00,3.0,Low
2024-07-07 03:42:00,3.0,Low
2024-07-07 03:47:00,3.0,Low
2024-07-07 03:53:00,3.0,Low
2024-07-07 03:58:00,3.0,Low
2024-07-07 04:03:00,3.0,Low
2024-07-07 04:08:00,3.0,Low
2024-07-07 04:14:00,3.0,Low
2024-07-07 04:19:00,3.0,Low
2024-07-07 04:26:00,3.0,Low
2024-07-07 04:31:00,3.0,Low
2024-07-07 04:36:00,3.0,Low
2024-07-07 04:41:00,3.0,Low
2024-07-07 04:46:00,3.0,Low
2024-07-07 04:51:00,3.0,Low
2024-07-07 04:57:00,3.0,Low
2024-07-07 05:02:00,3.0,Low
2024-07-07 05:07:00,3.0,Low
2024-07-07 05:12:00,3.0,Low
2024-07-07 05:17:00,3.0,Low
2024-07-07 05:24:00,3.0,Low
2024-07-07 05:29:00,3.0,Low
2024-07-07 05:34:00,3.0,Low
2024-07-07 05:39:00,3.0,Low
2024-07-07 05:45:00,3.0,Low
2024-07-07 05:50:00,3.0,Low
2024-07-07 05:55:00,3.0,Low
2024-07-07 06:00:00,3.0,Low
2024-07-07 06:06:00,3.0,Low
2024-07-07 06:11:00,3.0,Low
2024-07-07 06:16:00,3.0,Low
2024-07-07 06:21:00,3.0,Low
2024-07-07 06:27:00,3.0,Low
2024-07-07 06:33:00,3.0,Low
2024-07-07 06:38:00,3.0,Low
2024-07-07 06:43:00,3.0,Low
2024-07-07 06:49:00,3.0,Low
2024-07-07 06:54:00,3.0,Low
2024-07-07 06:59:00,3.0,Low
2024-07-07 07:04:00,5.0,Moderate
2024-07-07 07:05:00,5.0,Moderate
2024-07-07 07:09:00,5.0,Moderate
2024-07-07 07:14:00,5.0,Moderate
2024-07-07 07:19:00,5.0,Moderate
2024-07-07 07:26:00,5.0,Moderate
2024-07-07 07:29:00,5.0,Moderate
2024-07-07 07:31:00,5.0,Moderate
2024-07-07 07:36:00,5.0,Moderate
2024-07-07 07:42:00,5.0,Moderate
2024-07-07 07:47:00,5.0,Moderate
2024-07-07 07:52:00,5.0,Moderate
